Observation id                                                                    	 Observation date   	 Description	 Observation type	 Source                                                                                      	 Time offset (s)	 Coding duration	 Media duration (s)	 FPS (frame/s)	 Subject         	 Observation duration by subject by observation	 Behavior           	 Behavioral category	 Behavior type	 Start (s)	 Stop (s)	 Duration (s)	 Media file name                                                                   	 Image index start	 Image index stop	 Image file path start	 Image file path stop	 Comment start	 Comment stop
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   140.233	  141.233	        1.000	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              4207	 4237            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   151.200	  151.600	        0.400	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              4536	 4548            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   161.667	  164.433	        2.766	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              4850	 4933            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   166.133	  167.100	        0.967	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              4984	 5013            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   176.800	  177.200	        0.400	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              5304	 5317            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   183.100	  183.500	        0.400	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              5493	 5505            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   186.867	  187.133	        0.266	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              5606	 5614            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   188.000	  189.000	        1.000	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              5640	 5670            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   199.900	  200.267	        0.367	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              5997	 6008            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   202.300	  204.100	        1.800	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6069	 6123            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   209.867	  210.500	        0.633	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6296	 6315            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   214.733	  215.200	        0.467	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6442	 6456            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   217.300	  218.833	        1.533	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6519	 6565            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   221.200	  221.700	        0.500	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6636	 6652            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   222.833	  223.667	        0.834	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6685	 6710            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   224.967	  226.933	        1.966	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6749	 6808            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   228.067	  229.467	        1.400	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6842	 6884            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   230.433	  230.900	        0.467	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6913	 6927            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   232.767	  234.867	        2.100	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              6983	 7046            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   238.100	  240.100	        2.000	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              7143	 7203            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   241.000	  241.567	        0.567	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              7231	 7247            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   243.667	  244.500	        0.833	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              7310	 7335            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   246.067	  247.433	        1.366	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              7382	 7423            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   249.467	  249.766	        0.299	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              7484	 NA              	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Grooming           	 Maintenance        	 STATE        	   249.767	  250.733	        0.966	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              7493	 7522            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   257.933	  258.433	        0.500	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              7738	 7753            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   268.600	  269.066	        0.466	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              8058	 NA              	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Supported Rearing  	 General activity   	 STATE        	   269.067	  269.733	        0.666	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              8072	 8092            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   310.033	  310.333	        0.300	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              9301	 9310            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	 2026-01-15 20:27:49	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	             0.0	         293.633	            329.133	       329.133	 No focal subject	                                         35.061	 Unsupported Rearing	 Not defined        	 STATE        	   316.667	  317.500	        0.833	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 14-16-39_A2CX1.mp4	              9500	 9525            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Grooming           	 Maintenance        	 STATE        	    15.567	   16.033	        0.466	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	               467	 481             	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Grooming           	 Maintenance        	 STATE        	    74.533	   75.000	        0.467	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              2237	 2250            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Grooming           	 Maintenance        	 STATE        	    75.900	   77.133	        1.233	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              2277	 2314            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	    92.133	   92.500	        0.367	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              2764	 2775            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   100.633	  101.633	        1.000	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              3019	 3049            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Grooming           	 Maintenance        	 STATE        	   103.500	  110.333	        6.833	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              3105	 3310            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   113.100	  114.100	        1.000	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              3393	 3423            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   119.900	  120.400	        0.500	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              3597	 3612            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   122.433	  123.333	        0.900	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              3673	 3700            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   124.633	  125.667	        1.034	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              3739	 3770            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   130.567	  131.433	        0.866	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              3917	 3943            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   135.800	  137.733	        1.933	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              4074	 4132            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   139.433	  139.967	        0.534	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              4183	 4199            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   141.367	  143.200	        1.833	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              4241	 4296            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   152.000	  155.233	        3.233	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              4560	 4657            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   155.967	  156.867	        0.900	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              4679	 4706            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   157.933	  162.667	        4.734	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              4738	 4880            	                      	                     	              	 
